Title,Content,Link,Category
شركة خدمات المركبات اللوجستية مرني تغلق جولة استثمارية بقيمة 34 مليون ريال,أعلنت شركة مرني، المتخصصة في تقديم خدمات المركبات اللوجستية ويقع مقرها في المملكة العربية السعودية، عن إغلاقها جولة استثمارية (Series B) بقيمة 34.3 مليون ريال سعودي (9.14 مليون دولار أمريكي) بقيادة G-Sqr، ومشاركة مجموعة الطريري ومشاركة عدد من المستثمرين الأخرين.تقدم مرني خدماتها عبر منصة إلكترونية وتطبيقات الهواتف الذكية، وتُمكن المستخدمين من الحصول على خدمات لوجستية متكاملة للمركبات في حالات الطوارئ؛ مثل خدمات السحب والإنقاذ، خدمات إصلاح الإطارات، شحن واستبدال البطاريات، التزويد بالوقود، وفتح الأقفال، كذلك تقدم حلولاً شاملة للحوادث من خلال متابعة واتخاذ الإجراءات المطلوبة منذ الوصول لمكان الحادث وحتى إيصال المركبة للمكان المطلوب.وبهذه المناسبة، صرح سلمان السحيباني، مؤسس مرني بقوله: “إن هذه الجولة ستمكن الشركة من الاستمرار في قيادة قطاع خدمات المركبات وخدمات ما بعد الحوادث، حيث ستفيد في التوسع بخدمات حفظ المركبات وادارة الحطام وخدمات الدعم لمطالبات المركبات وهو ما سيسهم في توفير أكثر من 3 مليارات ريال سنوياً من الهدر المالي في قطاع تأمين المركبات، وذلك من خلال توفير حلول ابتكارية لمعالجة حوادث المركبات ومطالباتها.”تهدف الشركة إلى استخدام التمويل الذي حصلت عليه في مواصلة التوسع في خدمات المركبات اللوجستية لتغطية المزيد من المدن، لاسيما خدمات إدارة الحطام لشركات التأمين وخدمات الحل الشامل للحوادث في مختلف أنحاء المملكة. كما تسعى لإدخال منتجات جديدة للسوق تختص بملاك المركبات الكلاسيكية والرياضية الفارهة لتقديم أعلى مستويات الحفظ والإيواء من خلال مساحات تخزين تفوق 300 ألف متر مربع في مدينة الرياض.بدوره، علق بسام الوابل، الشريك في شركة مربع النمو للاستثمار G-Sqr، بالقول: “نتطلع أن تساعد هذه الجولة الاستثمارية على نمو المنظومة بشكل متكامل ومتسارع والتي من شأنها دعم الاقتصاد الرقمي في المملكة لرفع تجربة العميل والتقليل من تداول النقد. وبإذن الله نعكف على أن تكون المنظومة ذات قيمة مضافة للاقتصاد السعودي وجاهزة للطرح العام خلال السنوات القريبة المقبلة.”الجدير بالذكر أن مرني تمكنت من تقديم خدماتها لأكثر من 600 ألف عميل في المملكة، وتحظى بثقة أكثر من 490 ألف عضوية سنوية، كما توفر الآن خدماتها لأكثر من 200 شركة تأمين ووكيل تأجير سيارات ضمن خدماتها اليومية.,https://jawlah.co/14085,ريادة أعمال
تطبيق 360VUZ يجذب عدة مستثمرين عالميين لجولة جديدة يتقدمهم Impact46 ,تمكن تطبيق 360VUZ، الخاص بتقديم عروض فيديو حصرية للواقع الافتراضي في 360 درجة، من الحصول على استثمار جديد من صناديق استثمار عالمية استعداداً لجولة استثمارية جديدة من (Series B)، ليصل مجموع الاستثمارات الكلي إلى 8.4 مليون دولار أمريكي.وشارك في الجولة التي عقدت مؤخراً عدة شركات مستثمرة جديدة تشمل؛ Knollwood Investment Advisory وImpact46  وAlFalaj Investment وDAI، بالإضافة إلى شروق بارتنرز، KBW Ventures، ميديا فيجن، مجموعة الطوق، فيجن فنتشرز، هلا فنتشرز، 500Startups، ماغنوس أولسن، وDTEC، فضلاً عن سامح طوقان، جوناثان لابين، وعائلة الراشد، بجانب مستثمرين آخرين.ويهدف الاستثمار إلى مساعدة التطبيق في تطوير التكنولوجيا المستخدمة والميزات المبتكرة الخاصة بتطبيق 360VUZ، وسيعمل على توسيع نطاقها العالمي وتقديم تجارب مميزة لبناء عالم متصل.وتعليقاً على هذا الاستثمار، قال كريس روجرز، عضو مجلس إدارة 360VUZ والخبير في مجال تقنيات الهواتف المحمولة: “تتخذ شركة 360VUZ مركزا يؤهلها إلى تحقيق قصة نجاح عالمية، حيث أثبتت الشركة نجاحها في بناء منتج مبتكر لديه القدرة على التوسع في مناطق جغرافية مختلفة على مستوى العالم”.من جانبه، صرح خالد زعترة، المؤسس والرئيس التنفيذي في 360VUZ: “نسعى في 360VUZ إلى بناء عمل تجاري مربح وقابل للتطوير. ونحن فخورون بتحقيقنا لأرباح قياسية خلال الربع الثالث من العام 2020. ويكمن هدفنا في الاستمرار نحو تحسين التقنيات والميزات المبتكرة من خلال استخدام حلقات التطوير على نطاق عالمي.” وأضاف زعترة: “لقد أصبحت مهمتنا اليوم ضرورية أكثر من أي وقت مضى لمساعدة الأشخاص والشركات من جميع أنحاء العالم لازالة حواجز السفر والوقت والوصول من خلال المنصة التي يوفرها تطبيق 360VUZ المتطور والتقنيات المميزة الخاصة به.” وتحرص 360VUZ على إطلاق ميزات مبتكرة رئيسية بشكل شهري كميزة المحادثة الصوتية للمشاهير وميزة محادثة VIP بما يتماشى مع رؤية الشركة لمنح المستخدمين تجربة فريدة في ربطهم مع المشاهير، والتطوير في التجربة الاجتماعية من خلال زيادة القيمة الترفيهية وجعل النظام الأساسي للتطبيق ليس مجرد تجربة مشاهدة ولكن تجربة اجتماعية مميزة.وبالتزامن مع هذا الإعلان، أشار القائمون على التطبيق لتوقيع اتفاقيات مع أكثر من 25 شركة اتصالات جديدة حول العالم خلال الربع الثالث من العام 2020 وحده، لتشمل أسواقاً مثل المملكة المتحدة وإسبانيا وماليزيا وإندونيسيا والكويت وتركيا والمغرب والجزائر وجنوب إفريقيا. وتم وضع الاتفاقيات الجديدة لتسهيل الاشتراك لجميع مستخدمي تطبيق 360VUZ في جميع أنحاء العالم وتعزيز تجربتهم المميزة.  وتعتبر وسائل العالم الافتراضي وتقنية الجيل الخامس (5G) المستقبل الواعد في مجال تقنيات بث الفيديوهات، حيث سيعمل كل من الواقع الممتد (XR)، الواقع الافتراضي (VR)، والواقع المعزز (AR) على تغيير نمط السوق الحالي لتترأس التقنيات المستخدمة في مجال الاتصالات. كما وتعمل تقنية الجيل الخامس (5G) على تحسين تجربة المستخدم في مجال صناعة الوسائط الجديدة.بدوره صرح عبدالعزيز العمران، الشريك المؤسس لـ Impact46، بقوله: “مع تطور قطاع الترفيه في المملكة العربية السعودية، تعتبر شركة 360VUZ في مركز ممتاز للاستفادة من هذه الفرصة من خلال تقنيتها المبتكرة في تقديم تجربة افتراضية كاملة ومميزة للمستخدم. ويسعدنا مشاركة الرحلة مع فريق 360VUZ، في ابتكار حلول تقنية والشراكة مع مؤسسات عالمية ومحلية في مجالات مختلفة لتقديم منتج يخدم نطاقًا عالميًا واسعاً”.ويعتبر الاستثمار الجديد تهيئة نحو الخوض في جولة استثمارية جديدة من الفئة B، حيث ساهم في وضع 360VUZ كواحدة من أكثر الشركات الناشئة المتطورة والمميزة في مجال الإعلام والترفيه.يُشار أن تطبيق 360VUZ تم إنشاءه في 2017 على نطاق عالمي واسع بهدف ربط المستخدمين في أكثر من 25 دولة ليشهد زيادة كبيرة في عدد تفاعل المستخدمين وتحقيق إيرادات شهرية قياسية.,https://jawlah.co/14079,ريادة أعمال
بالم فنتشرز تطلق برنامج “بناء الشركات الناشئة” لعام 2021,أعلنت بالم فنتشرز عن إطلاقها برنامج “بناء الشركات الناشئة” لعام 2021، والذي يهدف إلى تقديم الدعم للشركات الناشئة لمساعدتها على تطوير خدماتها ومنتجاتها وإطلاقها تجارياً.وتتيح بالم فنتشرز للشركات الناشئة الراغبة بالحصول على الدعم التسجيل من هنا، فيما ستكون الشركات المترشحة للبرنامج أمام فرصة للحصول على استثمارات مالية بقيمة 150 ألف ريال سعودي.تشير الشركة حول ذلك، بالقول: “يأتي هذه البرنامج ضمن أهداف ورؤية الشركة في أن تكون أحد أكبر الشركات في مجال بناء الشركات التقنية في منطقة الشرق الأوسط وشمال أفريقيا بحلول 2025 بقيادة مؤسس الشركة ورئيسها التنفيذي د. ياسر نصيف ومدير البرامج م. رضوان أبوداود.”للتسجيل والحصول على المزيد من التفاصيل هنا. ,https://jawlah.co/14075,ريادة أعمال
“فايف كلرز” أول شركة إنتاج سينمائي سعودية تطرح أسهمها للاكتتاب,أعلنت شركة “فايف كلرز” لإنتاج الأفلام السينمائية، ضمن مؤتمرها الذي عقدته بفندق لو مريديان في مدينة الرياض، عن رؤيتها الجديدة واستراتيجية العمل خلال الفترة القادمة والتي تخللها جولة استثمارية من خلال طرح جزء من أسهم الشركة للاكتتاب عبر منصة سكوبير للاستثمار الجماعي، والمرخصة من هيئة السوق المالية في المملكة العربية السعودية، وتحت رعاية الهيئة العامة للمنشآت الصغيرة والمتوسطة “منشآت” كشريك استراتيجي، وبحضور ممثلين من الهيئة العامة للإعلام المرئي والمسموع، كجهة مرخصة للشركة، والهيئة العامة للترفيه، الراعية لمسرّعة أعمال الترفيه الأولى بالمملكة، وعدد من القنوات الإعلامية، ورواد الإعلام، وعدد من كبار المستثمرين المحليين.ستتيح هذه الفرصة لجميع السعوديين والمقيمين الدخول لموقع www.Scopeer.com والتسجيل كمستثمرين والاكتتاب مباشرةً في الشركة وقت طرحها.وبهذه المناسبة، قالت مشاعل ناصر الرويلي، رئيس مجلس إدارة شركة “فايف كلرز”، أن فايف كلرز ستصبح أول شركة إنتاج سينمائي في المملكة تطرح أسهمها للمستثمرين بعد أن استوفت جميع الإجراءات والشروط الخاصة بالطرح. وأضافت الرويلي، أن طرح أسهم الشركة للاكتتاب، سيكون على عدة جولات، بحيث تشمل الجولة الأولى استثمارات بقيمة 10 ملايين ريال، عبر منصة سكوبير، على أن تكون هناك جولات استثمارية أخرى في المستقبل.  بدوره، وجه المخرج طارق ملفي، الرئيس التنفيذي لشركة “فايف كلرز”، الشكر إلى لهيئة العامة للمنشآت الصغيرة والمتوسطة “منشآت”، على الدعم الاستراتيجي الذي قدمته للشركة، وأثنى على الدعم المالي واللوجستي، والتأهيل الإداري الذي قدمته الهيئة للشركة.وأكد ملفي على أهمية الاستفادة من مسرّعات الأعمال، مشيراً لاستفادته من برنامج مسرّعة أعمال الترفيه، الذي أتاح له البرامج التدريبية، على أيدي خبراء مختصين وجلسات إرشادية واستشارية، بالإضافة إلى الفرص الاستثمارية للشركات الناشئة، المندرجة تحت البرنامج، عن طريق عرض مشاريعهم أمام المستثمرين كجزء من تكامل تجربة البرنامج.كما أشار ملفي إلى أن الاستثمار في شركات الإنتاج السينمائي، سينقل الصناعة من مرحلة الاحترافية، إلى العالمية، باستنفار عناصر الإبداع والابتكار، للمقاربة مع شركات الإنتاج الفني العالمية، عبر تنويع وتحسين المخرجات، سواء الأعمال الدرامية، أو التوثيقية، أو الإعلانية، أو الترفيهية، مما ينعكس على الفرص الاستثمارية، بعوائدها المالية، ليكون أحد روافد القيمة المضافة للاقتصاد الوطني.من جهته، قال عضو مجلس إدارة “فايف كلرز”، الدكتور خالد الحربي: “دخول الشركة الجولة الاستثمارية القادمة بعد تطورها ومرورها بمنظومة ريادية طويلة يفتح الباب لمزيد من النماذج الريادية في القطاع ويؤكد حقيقة أن الشركات الناشئة السعودية قادرة على تسريع وتيرة نموها وتوسيع قاعدة عملائها وكسب ثقة المنظمات المالية والرقابية. ونحن في الشركة نعتبر المهمة شاقة للغاية ولذلك تم بناء وتطوير فريق متمكن من التنفيذين والاستشاريين لخلق التوازن المطلوب للنمو، ولاشك أن الجولة الاستثمارية سوف تدفع الشركة الى مزيد من الابتكار ومزيد من الفرص وسوف تتمكن الشركة أكثر من توسيع نطاق أعمالها وأصولها لتنفيذ مشاريع سينمائية متنوعة في وقت واحد، لأن قدراتها في جذب المواهب وتطويرها وقدراتها أيضاً في التفاوض على العقود وإغلاقها سوف تصبح مختلفة”.,https://jawlah.co/14072,ريادة أعمال
مذكرة تفاهم بين مركز أرامكو لريادة الأعمال “واعد” ومجموعة عقال لدعم الشركات الناشئة,وقّع مركز أرامكو السعودية لريادة الأعمال “واعد” مذكّرة تفاهم مع مجموعة عقال تهدف لتحفيز وتيرة الاستثمار في الشركات الناشئة في كل من المملكة العربية السعودية ومملكة البحرين.شارك في حفل التوقيع الافتراضي كل من المهندس وسيم بصراوي، رئيس مركز أرامكو السعودية لريادة الأعمال “واعد”، وفارس الراشد، المؤسس ورئيس مجلس إدارة مجموعة عقال، وخالد زين العابدين، المؤسس والعضو المنتدب لمجموعة عقال في البحرين. كما شاركت في هذا الحدث لطيفة بانصر، الرئيسة التنفيذية لشبكة عقال في المملكة العربية السعودية.سوف تتولى مجموعة عقال بموجب هذه المذكرة التنسيق بين الشركات الناشئة التي تبشّر بمستقبل واعد وبين مركز أرامكو السعودية لريادة الأعمال “واعد” بهدف تمويل هذه الشركات من قبل المركز، مع التركيز بشكل خاص على الشركات التي تعتمد الابتكار والتحوّل الرقمي والتنوع الاقتصادي. وتضم محفظة الاستثمارات التي يشرف على إدارتها مركز أرامكو لريادة الأعمال “واعد” أكثر من 30 شركة سعودية يهدف إلى تطويرها.وبالحديث عن هذه المذكرة، قال المهندس وسيم بصراوي أنّ التعاون مع مجموعة عقال في المملكة العربية السعودية ومملكة البحرين هو خطوة أولى ضمن جهود المركز الهادفة إلى تعزيز النشاط الاستثماري في المملكة العربية السعودية ومنطقة الشرق الأوسط. وأضاف: “نحن ملتزمون بالمساهمة الفعّالة في تنمية الجيل المقبل من الشركات الناشئة السعودية، ونعمل من خلال هذه الشراكة مع مجموعة عقال على تعزيز بيئة الابتكار وريادة الأعمال في المنطقة.”من جانبه، أوضح فارس الراشد أنّ مذكّرة التفاهم مع مركز أرامكو السعودية لريادة الأعمال “واعد” تمنح مؤسسي الشركات الناشئة من الشباب فرصة لتشكيل المستقبل الاقتصادي الجديد للمنطقة. وتابع الراشد بقوله: “حصول الشركات الناشئة على الدعم المالي في مراحلها المبكرة هو المفتاح لرعاية هذه الشركات وتعزيز فرصها بالنجاح والازدهار. وشراكتنا مع المركز سوف تتيح لتلك الشركات دعماً لا يقدّر بثمن.”بدوره، علّق خالد زين العابدين على توقيع مذكّرة التفاهم بالقول: “نحن متحمسّون جداً لهذا التعاون الذي سيتيح الفرصة لروّاد الأعمال البحرينيين والشركات الناشئة نحو مصدر مهمّ للوصول إلى الدعم المالي والتجاري على السواء وتوسيع نطاق أعمالهم في جميع أنحاء المملكة العربية السعودية ومنطقة الخليج.”والجدير بالذكر أنّ مذكّرة التفاهم هذه هي الأولى من نوعها التي يقوم بها مركز أرامكو السعودية لريادة الأعمال “واعد” الذي أنشأته شركة أرامكو السعودية في العام 2011  لدعم روّاد الأعمال والمساهمة في تنويع الاقتصاد الوطني وتنميته.ومنذ تأسيس المركز، تم دعم العديد من الشركات السعودية الناشئة التي حققت نجاحات لافتة في وقت لاحق، ومنها “فالكون فيز” المتخصّصة في صنع طائرات الدرون من دون طيّار للقيام بأعمال المسح ثلاثي الأبعاد ورسم الخرائط والاستطلاع، وأيضاً شركة “هيزن” التي تستخدم الذكاء الاصطناعي لتحسين سلامة الطرق والمرور.يعمل مركز أرامكو السعودية لريادة الأعمال “واعد” ومقرّه الظهران، على دعم الاستثمارات في الشركات السعودية الناشئة. وقد اهتم المركز مؤخراً في مبادرات تستهدف الشركات الساعية لأن تصبح مورّداً لأرامكو السعودية وأخرى تعمل ضمن سلسلة التوريد الخاصة بالشركة. ويسعى المركز أيضاً إلى تحقيق تفويض أوسع لدعم تطوّر ثقافة ريادة الأعمال في المملكة العربية السعودية.وتعد مجموعة عقال التي تأسست في السعودية عام 2011 أول مجموعة متخصّصة في تقديم خدمات الدعم لروّاد الأعمال من جهة والخدمات الاستثمارية للمستثمرين الأفراد من الجهة الأخرى، وقد افتتحت فرعاً في مملكة البحرين عام 2019. كما تعتبر المجموعة إحدى أكثر شركات الاستثمار في المراحل المبكرة نشاطاً في المملكة العربية السعودية، حيث سبق وأن تولت توفير تمويل بأكثر من 60 مليون ريال سعودي في أكثر من 70 شركة ناشئة محلية وإقليمية، وساهمت حتى الآن في أكثر من 100 ألف وظيفة. ومن تلك الشركات كريم و هنقرستيشن. كما تضم عقال أكثر من 200 مستثمر كأعضاء في شبكاتها في المملكة العربية السعودية ومملكة البحرين.,https://jawlah.co/14064,ريادة أعمال
إي مشرف العمانية تحصل على استثمار بقيمة 2.3 مليون دولار,أغلقت شركة إي مشرف العمانية، المتخصصة في تقنيات إنترنت الأشياء وتطوير حلول لحافلات المدارس، جولة استثمارية قدرها 2.3 مليون دولار أمريكي، وذلك بقيادة صندوق IDO Investments، ومشاركة Phaze Venture، الصندوق العماني جسور، Dtec Ventures، و Myrad Holding، بجانب عدد من المستثمرين الملائكيين.تأسست الشركة في 2016 على يد عدنان الشعيلي، عيسى الشعيلي، وعوض الشكيلي في عمان ووسعت عملها لاحقاً إلى الكويت. وتعمل منذ ذلك الوقت على تطوير تقنيات إنترنت الأشياء لحافلات المدارس بشكل خاص للإشراف على حضور الطلبة والإبقاء على إطلاع معهم.يُشار أن إي مشرف طورت تقنيات وأجهزة قابلة للارتداء خلال فترة جائحة كورونا وأمددت الحكومة العمانية بها بهدف مراقبة حركة المصابين بكوفيد-19 والمحجورين. كما أنها تعمل حالياً على تقنيات وأجهزة قابلة للارتداء مخصصة للسياح والزوار القادمين إلى عمان، للإبقاء على إطلاع معهم في ظل الوضع الصحي الحالي. ,https://jawlah.co/14065,ريادة أعمال
منصة تابي تحصل على تمويل قدره 23 مليون دولار,أعلنت تابي، منصة التقنية المالية المتخصصة في حلول “الشراء الآن والدفع لاحقاً”، عن حصولها على تمويل قدره 23 مليون دولار أمريكي في جولة استثمارية (Series A).وجاءت الجولة بقيادة أربور فينتشرز ومبادلة كابيتال، ومشاركة صندوق رائد فينتشرز، صندوق STV،و JIMCO، بالإضافة إلى وGlobal Founders Capital، و Global Ventures، فينتشر سوق، و MSA كابيتال، فضلاً عن Outliers VC، والبنك العربي.تهدف الجولة الاستثمارية الجديدة إلى مساعدة تابي في توسيع دائرة أعمالها وقدراتها خاصة من خلال تقديم المزيد من المزايا للتجار والعملاء على حد سواء.كانت تابي قد تأسست في 2019 لتوفير حلول الشراء والدفع لاحقاً، بحيث تمكن العملاء من شراء أي منتجات والدفع بالتقسيط دون أي فوائد بما يتناسب مع قدراتهم من خلال المتاجر الشريكة، كما تتيح من خلال هذه الخطوة للمتاجر الحصول على المدفوعات دون أي مشاكل وبطريقة سهلة.وتعمل المنصة في الوقت الحالي مع أكثر من 500 متجر في المملكة العربية السعودية والإمارات العربية المتحدة؛ تضم علامات تجارية كبيرة مثل آيكيا، ومجموعة الفطيم، وغيرها.يُشار أن تابي وقعت الشهر الماضي شراكة مع سلة لتوسيع نشاطها في المملكة العربية السعودية، وسبق ذلك انضمامها إلى البيئة التشريعية التجريبية من مؤسسة النقد العربي السعودي – البنك المركزي السعودي. ,https://jawlah.co/14062,ريادة أعمال
منصة تجار القطع QVM تغلق جولة استثمارية بقيادة أوّاب القابضة,أعلنت منصة تجار القطع، QVM، عن إغلاق جولة استثمارية (Seed) لم يتم الإفصاح عن قيمتها، وذلك بقيادة صندوق شركة أوّاب القابضة وعدد من المستثمرين الملائكيين.تُعد QVM، منصة إلكترونية B2B موجهة لتجار قطع غيار المركبات؛ محلات تجزئة، جملة، وكالات، منصات البيع عبر الإنترنت B2C، وغيرها. وتقدم المنصة أيضاً خدمات للمنظمات ذات العلاقة؛ شركات التأمين، ورش الصيانة للشركات، وغيرها. وتعمل QVM كشبكة خاصة لتسهيل العمليات اليومية بين التجار في سوق قطع الغيار بكافة أنواعها من سيارات، شاحنات، معدات، والمركبات الأخرى، كما تعمل على زيادة الكفاءة والإنتاجية باستخدام التقنية داخل وخارج المملكة.بدأ الفريق المؤسس، طارق رضائي، المدير التنفيذي، وفريد رضائي، المدير التقني وعبد الله الزين مدير التسويق منذ عام 2018 بالعمل على التقنية في سوق قطع الغيار. وقد تم إطلاق المنصة بسبب وجود فجوة بين المنشآت التي تعمل في هذا السوق، ليلاقي نموذج العمل الذي يجمع بين تقديم الأنظمة كخدمة والأسواق الإلكترونية (بين الـ SaaS والـ Marketplace) نجاحاً وتوسعاً كبيراً.تقول المنصة أنها تضم اليوم عدداً كبيراً من تجار القطع يستخدمون المنصة بشكل يومي ومخزون إلكتروني إجمالي قيمته تتجاوز المليار ريال في ثلاثة دول هي السعودية، الإمارات، البحرين. وتهدف هذه الجولة بأن يتوسع نطاق المنصة بشكل أكبر من خلال إضافة مميزات وخدمات جديدة لتاجر قطع الغيار لزيادة إنتاجيته، وتسعى أيضاً أن تزيد عمليات البيع والشراء داخل المنصة.وبهذه المناسبة، قال المهندس طارق رضائي: “سوق قطع غيار المركبات هو سوق ضخم وينمو سنوياً بنسبة ٥٪ ولكن لا تزال طريقة العمل تفتقر لأساسيات التطور، وبذلك يعاني أصحاب الأعمال في السوق بالعمل بشكل منظم ومتطور محلياً وإقليماً، ومنصة التجار تغطي هذه الفجوة وتضيف للتجار قيمة ترفع من أداءهم في العمل وزيادة أرباحهم”.بدوره، صرح المدير التقني فريد رضائي: “طبيعة معلومات قطع الغيار هو في الأساس منظم ومتطور جداً، بذلك يسهل التعامل معه وتطويره تقنياً وإضافة أبعاد جديدة لم يسبق التعامل معها، لكن يحتاج إلى عمل كبير لتغيير فكر أصحاب المنشآت التي تعمل فيها، وهذا ما نحاول التوصل إليه.”فيما أضاف عبد الله الزين: “انطلقنا من المملكة العربية السعودية على أننا نطمح في التوسع في الشرق الأوسط بسرعة أكبر وإضافة موردين من الدول المصنعة وذلك لطبيعة نموذج العمل الذي يتمتع بسرعة التوسع رغم صعوبة الدخول فيه”.ومن جانبه أفاد المهندس فواز العتيبي، المدير التنفيذي لشركة أوّاب القابضة: “أن سوق قطع الغيار سوق كبير ويفتقد للمركزية وقد رأينا أن منصة QVM توفر هذه السمة، وهو ما يتوافق مع رؤيتنا في أوّاب القابضة بالاستثمار في الشركات الناشئة التي توفر حلولا للبنى التحتية للأسواق وتنظيمها.”,https://jawlah.co/14058,ريادة أعمال
جولة فنتك 20: البنك المركزي السعودي وهيئة السوق المالية يؤكدان على مساهمة الابتكار في التقنية المالية بتطوير القطاع المالي,"انطلقت فعاليات جولة فنتك 20 يوم الأحد الموافق 29 نوفمبر على أن تستمر لمدة أسبوعين تتنوع فيها الفعاليات من: حلقات نقاش، وجلسات تعريفية، وورش عمل تقدم باللغتين العربية والإنجليزية باستضافة نخبة من خبراء مجال التقنية المالية من مختلف دول العالم. متيحةٌ للجميع فرصة التعلم وبناء المعرفة المتعلقة بالتقنية المالية.وقد بدأت فعاليات جولة فنتك 20 بجلسة افتتاحية من محافظ البنك المركزي السعودي معالي الدكتور أحمد الخليفي، ورئيس مجلس هيئة السوق المالية معالي الأستاذ محمد القويز استعرضوا فيها مرئياتهم حول مجال التقنية المالية في السعودية، حيث أعرب معالي الدكتور الخليفي عن الأثر التحويلي الذي أحدثه مجال التقنية المالية على الخدمات المالية في المملكة، حيث قال معالي الدكتور: “نريد أن ندعم الابتكار وأن نعزز التنافسية في القطاع المالي”، وفي هذا السياق أصدر البنك المركزي السعودي عدد من القواعد والأنظمة المتعلقة بالتقنية المالية في إطار الجهود المبذولة لدعم نمو وازدهار التقنية المالية في السعودية لتحقيق مستهدفات برنامج تطوير القطاع المالي.وأضاف معالي الدكتور: “نأمل أن يكون هناك مزيداً من التنافسية والنمو في القطاعات الجديدة في الفنتك وكذلك الصناعات التقليدية لعالم المال بما في ذلك البنوك التقليدية”، مبيناً أن إحدى الخطوات الهامة التي قام بها البنك المركزي السعودي هي البيئة التجريبية التشريعية حيث نتج عن هذه الخطوة اثنين وثلاثين شركة رائدة في مجال التقنية المالية.وتبع لقاء معالي محافظ البنك المركزي، لقاء مع رئيس مجلس هيئة السوق المالية الأستاذ محمد القويز والذي تطرق في حديثه لأهمية الابتكار في تقديم حلول تقنية مالية في قطاع السوق المالية.وبهذا الشأن، قال معالي الأستاذ محمد القويز: “إن أتمتة التقنية المالية بكل مراحلها تمكن السوق المالية من الاستفادة والوصول إلى شرائح جديدة من الشركات، أو المستثمرين الذين لم يكن بإمكانهم الاستفادة من السوق المالية في السابق.”وأردف: “لكن التقنية استطاعت إيصال الخدمة إلى أكبر عدد من الناس، ونحن متحمسون لما يمكن أن يضيفه قطاع التقنية المالية إلى قطاع السوق المالي من توسعة نطاق المشاركين والمستفيدين”.كما تطرق القويز إلى التحديات التي تواجه شركات التقنية المالية بشكل عام، حيث أوضح معاليه بأن حلول التقنية المالية بطبيعتها ابتكارية وتحتاج إلى تطوير أطر تنظيمية خاصة بها. وتستمر جهود هيئة السوق المالية بتشجيع وتمكين رواد الأعمال، إذ ذكر القويز أن الهيئة اليوم أكملت ثلاثة دورات للترخيص لشركات الفنتك كان نتاجها الترخيص لخمسَ عشرةَ شركة فنتك متباينة الأنشطة.ويواصل البنك المركزي السعودي وهيئة السوق المالية إصدار تصاريح البيئة التجريبية التشريعية وتصريح تجربة التقنية المالية، وتحديث اللوائح التنظيمية، سعيًا لتطوير مجال التقنية المالية في السعودية.على جانب آخر، شهد العالم بشكل عام والسعودية بشكل خاص في عام 2020 تطوراً جوهرياً في مجال التقنية المالية، وبدورها قامت مبادرة فنتك السعودية بإطلاق عدة مبادرات تدعم مجتمع التقنية المالية في السعودية للوصول إلى آفاق جديدة، منها: برنامج فنتك التدريبي، برنامج مسرعة فنتك، ودليل القطاع، ومبادرة دعم أبحاث التقنية المالية، وبوابة التوظيف، وأداة تقييم المسار التشريعي لشركات الفنتك. كما ازداد عدد شركات التقنية المالية التي بدأت أعمالها التشغيلية بواقع ثلاثة أضعاف مقارنةً بالعام الماضي.
ستستمر جولة فنتك 20 حتى 10 ديسمبر 2020.لمعرفة المزيد والتسجيل في فعاليات جولة فنتك 20، يرجى زيارة الرابط أدناه:
https://fintechsaudi.com/tour/?lang=ar ",https://jawlah.co/14045,ريادة أعمال
إغلاق جولة استثمارية بقيمة 2.2 مليون دولار لصالح منصة التجارة الإلكترونية AHOY,أعلنت منصة AHOY، المتخصصة في التجارة الإلكترونية وخدمات التوصيل، عن إتمامها جولة استثمارية (Seed) بقيمة 2.2 مليون دولار أمريكي من شركة استثمارات خليجية ومستثمرين من مكتب العائلة، وذلك في ثاني جولة لها بعد جولتها الأولى في 2018 والتي كانت بتمويل مستثمرين ملائكيين.توفر AHOY للشركات من مختلف القطاعات خدمات تساعدها على التوسع دون تكلفة كبيرة، وذلك من خلال توفير مستودعات خاصة لهم وطاقم عمل لتوصيل المنتجات والطلبات بشكل يومي من تلك المستودعات.تهدف المنصة من خلال الاستثمار الجديد إلى تعزيز تقديم خدماتها والتوسع أكثر في الإمارات العربية المتحدة، بجانب سعيها للوصول إلى المملكة العربية السعودية في 2021 بالإضافة إلى دول خليجية أخرى.,https://jawlah.co/14042,ريادة أعمال
